Molecule,a0,a1,a2,a3,a4,S
fprsa_2000_,12.294128609937303,0.17075186397964026,-0.00016337804651716284,7.338269123747501e-08,-1.2494755230463284e-11,132.868
frd_903_2000_,12.586725923268402,0.24163968658054324,-0.0002312403918233336,1.0303850620700748e-07,-1.738914567894767e-11,164.512
heptane_2000_,16.417584026615128,0.269824629649548,-0.00026156050092684453,1.1702490364078055e-07,-1.9769963444105088e-11,177.709
heptene_2000_,16.540370603529986,0.23794973878159567,-0.00022826389202298587,1.0144995597527505e-07,-1.706360053255196e-11,169.074
hexane_2000_,14.225020156004751,0.23353617802619175,-0.00022637334217293502,1.0127825464181241e-07,-1.7109230698864053e-11,160.499
hexene_2000_,14.45084833285034,0.20133021497972323,-0.0001926831568996505,8.550108110771493e-08,-1.4365203471200516e-11,152.734
n_octane_twisted_2000_,18.338125267464754,0.3069540124791701,-0.0002977273089349192,1.3326703258027253e-07,-2.2521817744092232e-11,193.613
nmefosaa_2000_,13.546142026356025,0.2683087129167143,-0.0002462842082358928,1.0751773017785233e-07,-1.795052995134938e-11,176.478
octene_2000_,18.8044716229186,0.27408070599787043,-0.00026329742319729823,1.1712569799023705e-07,-1.971184326876596e-11,186.69
pentane_2000_,12.124454023643846,0.1969148247490543,-0.00019077484037500935,8.531766823280699e-08,-1.4408557680312128e-11,144.083
pentene_2000_,12.241515269972734,0.16502878087461345,-0.0001574526126758984,6.972717554716925e-08,-1.1699252677743743e-11,134.762
pfba_2000_,9.165768488860193,0.15251905136964244,-0.00014443431553927562,6.406689512201491e-08,-1.0789175108882887e-11,123.617
pfbal_2000_,10.462490029458209,0.14199489231232312,-0.00013554389506129417,6.008634938963007e-08,-1.0092621183233064e-11,123.132
pfbcof_2000_,10.463804271830844,0.14199569050158073,-0.0001355498424994423,6.009141162137822e-08,-1.0093842428560151e-11,123.142
pfboh_2000_,10.301150219642224,0.16759890763629104,-0.00016140442628866537,7.23301365882417e-08,-1.2260081838633141e-11,128.493
pfbs_2000_,14.324593820942638,0.20152653035536058,-0.00019575676277257197,8.821001761438654e-08,-1.5009826714873498e-11,148.334
pfeoh_2000_,5.830939579640092,0.0953358090360396,-9.145609087751812e-05,4.1077482707860106e-08,-6.986730638480765e-12,93.051
pfets_2000_,9.992710799780157,0.12845447811591762,-0.0001246019993619207,5.626857100144442e-08,-9.600625849870426e-12,113.58
pfhpa_2000_,15.812283480654289,0.2612498558999069,-0.0002498694881390855,1.1124739127111021e-07,-1.876027111435974e-11,174.945
pfhpcof_2000_,17.158456347632626,0.25057263741682806,-0.00024079790866868587,1.0717356765509861e-07,-1.80462866872233e-11,174.673
pfhpoh_2000_,16.859725044637308,0.27661931952266,-0.0002671911657997424,1.196949186546331e-07,-2.0266233136112533e-11,179.862
pfhps_2000_,20.879319920140475,0.3103159379416999,-0.0003011178298162632,1.3531779935333226e-07,-2.296440815285905e-11,200.119
pfhxa_2000_,13.607299963515535,0.22498851641642179,-0.00021471246019980184,9.551711991175656e-08,-1.610292454934381e-11,157.721
pfhxcof_2000_,14.907460409824179,0.21443304653290826,-0.000205772407882457,9.150703799616655e-08,-1.5400347663785396e-11,157.135
pfhxoh_2000_,14.638030003917224,0.24038924490795355,-0.00023205961454537464,1.0397437692468087e-07,-1.7610274349877386e-11,162.568
pfhxs_2000_,18.866046973728373,0.2734751762144505,-0.00026528666350446247,1.1924525631287482e-07,-2.0243751119863873e-11,183.326
pfoa_2000_,18.018810695580108,0.2975203212338741,-0.00028505017438410423,1.269941047810834e-07,-2.1421253659781314e-11,192.09
pfocof_2000_,17.160592908184956,0.25056691633730926,-0.00024078971479561545,1.071681268991799e-07,-1.8045065441896213e-11,174.684
pfooh_2000_,18.831801035625148,0.3135996275922692,-0.00030318936015731775,1.358534980542257e-07,-2.3003043914116006e-11,195.971
pfos_2000_,23.37518770656327,0.3459798012002871,-0.00033576812653770123,1.5084115870267218e-07,-2.5588642316165533e-11,218.408
pfpeoh_2000_,12.479192543702979,0.20400014669707417,-0.00019675986088150507,8.817269624822842e-08,-1.4939743886444035e-11,145.655
pfpes_2000_,16.571420816590667,0.23747569745599584,-0.00023042893348488712,1.0366541712891818e-07,-1.7614049108161112e-11,165.957
pfpna_2000_,11.386310270491723,0.18874164112769387,-0.00017955171707871733,7.977824861195456e-08,-1.3443052226946861e-11,140.475
pfpncof_2000_,12.653379336511817,0.1782968901808635,-0.00017074587158359426,7.583774072085752e-08,-1.2753520461927792e-11,139.741
pfpra_2000_,6.933135589196336,0.11633358926301224,-0.00010935730657665996,4.837292454515027e-08,-8.137782114836511e-12,106.6
pfprcof_2000_,8.225603128411418,0.10584596867181587,-0.00010052020534983011,4.4422326746899085e-08,-7.447084615641586e-12,105.507
pfproh_2000_,8.301154672256649,0.13072685693444785,-0.00012555060358077357,5.625270398562686e-08,-9.539619094667273e-12,113.288
pfprs_2000_,12.187317079910633,0.16483103194548931,-0.0001599457830221796,7.210997359545165e-08,-1.2280565453437475e-11,132.14
propene_2000_,5.733801837521527,0.09334865133099453,-8.840420213724015e-05,3.898627714121739e-08,-6.525835427595439e-12,92.783
tfa_2000_,2.5577929847895002,0.08073294241902068,-7.50102578425066e-05,3.306097752486646e-08,-5.558123405968729e-12,81.742
tfcof_2000_,5.925368818757759,0.07003250882087932,-6.597566737878348e-05,2.9028032914716912e-08,-4.854588953051575e-12,86.645
triflate_amide_2000_,7.6419264889732545,0.09888049098975561,-9.374379269262306e-05,4.224117232486514e-08,-7.235878562994458e-12,97.023
triflic_2000_,7.819706037968036,0.09226800445095884,-8.962892848451352e-05,4.065836310359651e-08,-6.9684258363622575e-12,95.821
